date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202106,AR,60 - 69,54,altersklasse_covid19,age_group_AKL10,7162,507,0.75,7.08,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.218,21.8
202107,AR,60 - 69,141,altersklasse_covid19,age_group_AKL10,7162,648,1.97,9.05,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.106,10.6
202108,AR,60 - 69,175,altersklasse_covid19,age_group_AKL10,7162,823,2.44,11.49,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.218,21.8
202109,AR,60 - 69,94,altersklasse_covid19,age_group_AKL10,7162,917,1.31,12.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.154,15.4
202110,AR,60 - 69,82,altersklasse_covid19,age_group_AKL10,7162,999,1.14,13.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.204,20.4
202111,AR,60 - 69,232,altersklasse_covid19,age_group_AKL10,7162,1231,3.24,17.19,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.193,19.3
202112,AR,60 - 69,523,altersklasse_covid19,age_group_AKL10,7162,1754,7.3,24.49,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.361,36.1
202113,AR,60 - 69,394,altersklasse_covid19,age_group_AKL10,7162,2148,5.5,29.99,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.312,31.2
202114,AR,60 - 69,493,altersklasse_covid19,age_group_AKL10,7162,2641,6.88,36.88,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.285,28.499999999999996
202115,AR,60 - 69,528,altersklasse_covid19,age_group_AKL10,7162,3169,7.37,44.25,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.283,28.299999999999997
202116,AR,60 - 69,580,altersklasse_covid19,age_group_AKL10,7162,3749,8.1,52.35,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.344,34.4
202117,AR,60 - 69,710,altersklasse_covid19,age_group_AKL10,7162,4459,9.91,62.26,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.329,32.9
202118,AR,60 - 69,667,altersklasse_covid19,age_group_AKL10,7162,5126,9.31,71.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.259,25.900000000000002
202119,AR,60 - 69,677,altersklasse_covid19,age_group_AKL10,7162,5803,9.45,81.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.222,22.2
202120,AR,60 - 69,609,altersklasse_covid19,age_group_AKL10,7162,6412,8.5,89.53,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.184,18.4
202121,AR,60 - 69,604,altersklasse_covid19,age_group_AKL10,7162,7016,8.43,97.96,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.212,21.2
202122,AR,60 - 69,519,altersklasse_covid19,age_group_AKL10,7162,7535,7.25,105.21,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.16,16
202123,AR,60 - 69,422,altersklasse_covid19,age_group_AKL10,7162,7957,5.89,111.1,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.128,12.8
202124,AR,60 - 69,488,altersklasse_covid19,age_group_AKL10,7162,8445,6.81,117.91,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.148,14.799999999999999
202125,AR,60 - 69,350,altersklasse_covid19,age_group_AKL10,7162,8795,4.89,122.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.125,12.5
202126,AR,60 - 69,313,altersklasse_covid19,age_group_AKL10,7162,9108,4.37,127.17,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.111,11.1
202127,AR,60 - 69,200,altersklasse_covid19,age_group_AKL10,7162,9308,2.79,129.96,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.095,9.5
202128,AR,60 - 69,100,altersklasse_covid19,age_group_AKL10,7162,9408,1.4,131.36,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.085,8.5
202129,AR,60 - 69,96,altersklasse_covid19,age_group_AKL10,7162,9504,1.34,132.7,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.095,9.5
202130,AR,60 - 69,93,altersklasse_covid19,age_group_AKL10,7162,9597,1.3,134,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.099,9.9
202131,AR,60 - 69,57,altersklasse_covid19,age_group_AKL10,7162,9654,0.8,134.79,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.061,6.1
202132,AR,60 - 69,48,altersklasse_covid19,age_group_AKL10,7162,9702,0.67,135.46,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.07,7.000000000000001
202133,AR,60 - 69,91,altersklasse_covid19,age_group_AKL10,7162,9793,1.27,136.74,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.128,12.8
202134,AR,60 - 69,149,altersklasse_covid19,age_group_AKL10,7162,9942,2.08,138.82,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.121,12.1
202135,AR,60 - 69,77,altersklasse_covid19,age_group_AKL10,7162,10019,1.08,139.89,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.108,10.8
202136,AR,60 - 69,142,altersklasse_covid19,age_group_AKL10,7162,10161,1.98,141.87,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.092,9.2
202137,AR,60 - 69,127,altersklasse_covid19,age_group_AKL10,7162,10288,1.77,143.65,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.084,8.4
202138,AR,60 - 69,190,altersklasse_covid19,age_group_AKL10,7162,10478,2.65,146.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.106,10.6
202139,AR,60 - 69,97,altersklasse_covid19,age_group_AKL10,7162,10575,1.35,147.65,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.099,9.9
202140,AR,60 - 69,148,altersklasse_covid19,age_group_AKL10,7162,10723,2.07,149.72,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.107,10.7
202141,AR,60 - 69,126,altersklasse_covid19,age_group_AKL10,7162,10849,1.76,151.48,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.09,9
202142,AR,60 - 69,89,altersklasse_covid19,age_group_AKL10,7162,10938,1.24,152.72,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.087,8.7
202143,AR,60 - 69,48,altersklasse_covid19,age_group_AKL10,7162,10986,0.67,153.39,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.096,9.6
202052,AR,70 - 79,0,altersklasse_covid19,age_group_AKL10,4978,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202053,AR,70 - 79,0,altersklasse_covid19,age_group_AKL10,4978,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202101,AR,70 - 79,110,altersklasse_covid19,age_group_AKL10,4978,110,2.21,2.21,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.157,15.7
202102,AR,70 - 79,0,altersklasse_covid19,age_group_AKL10,4978,110,0,2.21,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202103,AR,70 - 79,477,altersklasse_covid19,age_group_AKL10,4978,587,9.58,11.79,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.347,34.699999999999996
202104,AR,70 - 79,459,altersklasse_covid19,age_group_AKL10,4978,1046,9.22,21.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.271,27.1
202105,AR,70 - 79,0,altersklasse_covid19,age_group_AKL10,4978,1046,0,21.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202106,AR,70 - 79,19,altersklasse_covid19,age_group_AKL10,4978,1065,0.38,21.39,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.077,7.7
202107,AR,70 - 79,530,altersklasse_covid19,age_group_AKL10,4978,1595,10.65,32.04,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.398,39.800000000000004
202108,AR,70 - 79,261,altersklasse_covid19,age_group_AKL10,4978,1856,5.24,37.28,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.325,32.5
202109,AR,70 - 79,223,altersklasse_covid19,age_group_AKL10,4978,2079,4.48,41.76,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.364,36.4
202110,AR,70 - 79,150,altersklasse_covid19,age_group_AKL10,4978,2229,3.01,44.78,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.373,37.3
202111,AR,70 - 79,439,altersklasse_covid19,age_group_AKL10,4978,2668,8.82,53.6,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.366,36.6
202112,AR,70 - 79,593,altersklasse_covid19,age_group_AKL10,4978,3261,11.91,65.51,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.409,40.9
202113,AR,70 - 79,489,altersklasse_covid19,age_group_AKL10,4978,3750,9.82,75.33,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.387,38.7
202114,AR,70 - 79,510,altersklasse_covid19,age_group_AKL10,4978,4260,10.25,85.58,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.295,29.5
202115,AR,70 - 79,527,altersklasse_covid19,age_group_AKL10,4978,4787,10.59,96.16,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.282,28.199999999999996
202116,AR,70 - 79,535,altersklasse_covid19,age_group_AKL10,4978,5322,10.75,106.91,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.318,31.8
202117,AR,70 - 79,694,altersklasse_covid19,age_group_AKL10,4978,6016,13.94,120.85,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.322,32.2
202118,AR,70 - 79,488,altersklasse_covid19,age_group_AKL10,4978,6504,9.8,130.65,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.189,18.9
202119,AR,70 - 79,306,altersklasse_covid19,age_group_AKL10,4978,6810,6.15,136.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.1,10
202120,AR,70 - 79,159,altersklasse_covid19,age_group_AKL10,4978,6969,3.19,140,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.048,4.8
202121,AR,70 - 79,312,altersklasse_covid19,age_group_AKL10,4978,7281,6.27,146.26,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.109,10.9
202122,AR,70 - 79,180,altersklasse_covid19,age_group_AKL10,4978,7461,3.62,149.88,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.055,5.5
202123,AR,70 - 79,93,altersklasse_covid19,age_group_AKL10,4978,7554,1.87,151.75,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.028,2.8000000000000003
202124,AR,70 - 79,92,altersklasse_covid19,age_group_AKL10,4978,7646,1.85,153.6,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.028,2.8000000000000003
202125,AR,70 - 79,126,altersklasse_covid19,age_group_AKL10,4978,7772,2.53,156.13,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.045,4.5
202126,AR,70 - 79,80,altersklasse_covid19,age_group_AKL10,4978,7852,1.61,157.73,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.028,2.8000000000000003
202127,AR,70 - 79,42,altersklasse_covid19,age_group_AKL10,4978,7894,0.84,158.58,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.02,2
202128,AR,70 - 79,46,altersklasse_covid19,age_group_AKL10,4978,7940,0.92,159.5,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.039,3.9
202129,AR,70 - 79,23,altersklasse_covid19,age_group_AKL10,4978,7963,0.46,159.96,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.023,2.3
202130,AR,70 - 79,24,altersklasse_covid19,age_group_AKL10,4978,7987,0.48,160.45,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.025,2.5
202131,AR,70 - 79,23,altersklasse_covid19,age_group_AKL10,4978,8010,0.46,160.91,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.025,2.5
202132,AR,70 - 79,19,altersklasse_covid19,age_group_AKL10,4978,8029,0.38,161.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.028,2.8000000000000003
202133,AR,70 - 79,25,altersklasse_covid19,age_group_AKL10,4978,8054,0.5,161.79,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.035,3.5000000000000004
202134,AR,70 - 79,42,altersklasse_covid19,age_group_AKL10,4978,8096,0.84,162.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.034,3.4000000000000004
202135,AR,70 - 79,38,altersklasse_covid19,age_group_AKL10,4978,8134,0.76,163.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.053,5.3
202136,AR,70 - 79,57,altersklasse_covid19,age_group_AKL10,4978,8191,1.15,164.54,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.037,3.6999999999999997
202137,AR,70 - 79,68,altersklasse_covid19,age_group_AKL10,4978,8259,1.37,165.91,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.045,4.5
202138,AR,70 - 79,85,altersklasse_covid19,age_group_AKL10,4978,8344,1.71,167.62,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.047,4.7
202139,AR,70 - 79,48,altersklasse_covid19,age_group_AKL10,4978,8392,0.96,168.58,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.049,4.9
202140,AR,70 - 79,71,altersklasse_covid19,age_group_AKL10,4978,8463,1.43,170.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.051,5.1
202141,AR,70 - 79,64,altersklasse_covid19,age_group_AKL10,4978,8527,1.29,171.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.046,4.6
202142,AR,70 - 79,60,altersklasse_covid19,age_group_AKL10,4978,8587,1.21,172.5,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.059,5.8999999999999995
202143,AR,70 - 79,24,altersklasse_covid19,age_group_AKL10,4978,8611,0.48,172.98,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.048,4.8
202052,AR,80+,0,altersklasse_covid19,age_group_AKL10,3009,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202053,AR,80+,0,altersklasse_covid19,age_group_AKL10,3009,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202101,AR,80+,444,altersklasse_covid19,age_group_AKL10,3009,444,14.76,14.76,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.632,63.2
202102,AR,80+,0,altersklasse_covid19,age_group_AKL10,3009,444,0,14.76,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202103,AR,80+,471,altersklasse_covid19,age_group_AKL10,3009,915,15.65,30.41,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.343,34.300000000000004
202104,AR,80+,655,altersklasse_covid19,age_group_AKL10,3009,1570,21.77,52.18,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.386,38.6
202105,AR,80+,0,altersklasse_covid19,age_group_AKL10,3009,1570,0,52.18,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202106,AR,80+,5,altersklasse_covid19,age_group_AKL10,3009,1575,0.17,52.34,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.02,2
202107,AR,80+,513,altersklasse_covid19,age_group_AKL10,3009,2088,17.05,69.39,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.385,38.5
202108,AR,80+,196,altersklasse_covid19,age_group_AKL10,3009,2284,6.51,75.91,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.244,24.4
202109,AR,80+,173,altersklasse_covid19,age_group_AKL10,3009,2457,5.75,81.66,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.283,28.299999999999997
202110,AR,80+,89,altersklasse_covid19,age_group_AKL10,3009,2546,2.96,84.61,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.221,22.1
202111,AR,80+,296,altersklasse_covid19,age_group_AKL10,3009,2842,9.84,94.45,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.247,24.7
202112,AR,80+,234,altersklasse_covid19,age_group_AKL10,3009,3076,7.78,102.23,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.161,16.1
202113,AR,80+,218,altersklasse_covid19,age_group_AKL10,3009,3294,7.24,109.47,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.173,17.299999999999997
202114,AR,80+,237,altersklasse_covid19,age_group_AKL10,3009,3531,7.88,117.35,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.137,13.700000000000001
202115,AR,80+,268,altersklasse_covid19,age_group_AKL10,3009,3799,8.91,126.25,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.144,14.399999999999999
202116,AR,80+,192,altersklasse_covid19,age_group_AKL10,3009,3991,6.38,132.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.114,11.4
202117,AR,80+,274,altersklasse_covid19,age_group_AKL10,3009,4265,9.11,141.74,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.127,12.7
202118,AR,80+,176,altersklasse_covid19,age_group_AKL10,3009,4441,5.85,147.59,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.068,6.800000000000001
202119,AR,80+,111,altersklasse_covid19,age_group_AKL10,3009,4552,3.69,151.28,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.036,3.5999999999999996
202120,AR,80+,83,altersklasse_covid19,age_group_AKL10,3009,4635,2.76,154.04,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.025,2.5
202121,AR,80+,95,altersklasse_covid19,age_group_AKL10,3009,4730,3.16,157.2,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.033,3.3000000000000003
202122,AR,80+,58,altersklasse_covid19,age_group_AKL10,3009,4788,1.93,159.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.018,1.7999999999999998
202123,AR,80+,39,altersklasse_covid19,age_group_AKL10,3009,4827,1.3,160.42,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.012,1.2
202124,AR,80+,48,altersklasse_covid19,age_group_AKL10,3009,4875,1.6,162.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.015,1.5
202125,AR,80+,37,altersklasse_covid19,age_group_AKL10,3009,4912,1.23,163.24,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.013,1.3
202126,AR,80+,18,altersklasse_covid19,age_group_AKL10,3009,4930,0.6,163.84,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.006,0.6
202127,AR,80+,18,altersklasse_covid19,age_group_AKL10,3009,4948,0.6,164.44,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.009,0.8999999999999999
202128,AR,80+,8,altersklasse_covid19,age_group_AKL10,3009,4956,0.27,164.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.007,0.7000000000000001
202129,AR,80+,11,altersklasse_covid19,age_group_AKL10,3009,4967,0.37,165.07,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.011,1.0999999999999999
202130,AR,80+,16,altersklasse_covid19,age_group_AKL10,3009,4983,0.53,165.6,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.017,1.7000000000000002
202131,AR,80+,11,altersklasse_covid19,age_group_AKL10,3009,4994,0.37,165.97,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.012,1.2
202132,AR,80+,3,altersklasse_covid19,age_group_AKL10,3009,4997,0.1,166.07,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.004,0.4
202133,AR,80+,15,altersklasse_covid19,age_group_AKL10,3009,5012,0.5,166.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.021,2.1
202134,AR,80+,22,altersklasse_covid19,age_group_AKL10,3009,5034,0.73,167.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.018,1.7999999999999998
202135,AR,80+,11,altersklasse_covid19,age_group_AKL10,3009,5045,0.37,167.66,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.015,1.5
202136,AR,80+,23,altersklasse_covid19,age_group_AKL10,3009,5068,0.76,168.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.015,1.5
202137,AR,80+,42,altersklasse_covid19,age_group_AKL10,3009,5110,1.4,169.82,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.028,2.8000000000000003
202138,AR,80+,44,altersklasse_covid19,age_group_AKL10,3009,5154,1.46,171.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.025,2.5
202139,AR,80+,33,altersklasse_covid19,age_group_AKL10,3009,5187,1.1,172.38,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.034,3.4000000000000004
202140,AR,80+,26,altersklasse_covid19,age_group_AKL10,3009,5213,0.86,173.25,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.019,1.9
202141,AR,80+,32,altersklasse_covid19,age_group_AKL10,3009,5245,1.06,174.31,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.023,2.3
202142,AR,80+,52,altersklasse_covid19,age_group_AKL10,3009,5297,1.73,176.04,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.051,5.1
202143,AR,80+,27,altersklasse_covid19,age_group_AKL10,3009,5324,0.9,176.94,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.054,5.4
202052,BE,0 - 9,0,altersklasse_covid19,age_group_AKL10,101257,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202053,BE,0 - 9,0,altersklasse_covid19,age_group_AKL10,101257,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202101,BE,0 - 9,0,altersklasse_covid19,age_group_AKL10,101257,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202102,BE,0 - 9,0,altersklasse_covid19,age_group_AKL10,101257,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202103,BE,0 - 9,0,altersklasse_covid19,age_group_AKL10,101257,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202104,BE,0 - 9,0,altersklasse_covid19,age_group_AKL10,101257,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202105,BE,0 - 9,0,altersklasse_covid19,age_group_AKL10,101257,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202106,BE,0 - 9,0,altersklasse_covid19,age_group_AKL10,101257,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202107,BE,0 - 9,0,altersklasse_covid19,age_group_AKL10,101257,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202108,BE,0 - 9,0,altersklasse_covid19,age_group_AKL10,101257,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202109,BE,0 - 9,0,altersklasse_covid19,age_group_AKL10,101257,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202110,BE,0 - 9,0,altersklasse_covid19,age_group_AKL10,101257,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202111,BE,0 - 9,1,altersklasse_covid19,age_group_AKL10,101257,1,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202112,BE,0 - 9,0,altersklasse_covid19,age_group_AKL10,101257,1,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202113,BE,0 - 9,0,altersklasse_covid19,age_group_AKL10,101257,1,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
