date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202052,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202053,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202101,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202102,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202103,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202104,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202105,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202106,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202107,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202108,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202109,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202110,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202111,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202112,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202113,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202114,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202115,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202116,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202117,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202118,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202119,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202120,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202121,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202122,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202123,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202124,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202125,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202126,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202127,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202128,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202129,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202130,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202131,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202132,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202133,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202134,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202135,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202136,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202137,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202138,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202139,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202140,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202141,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202142,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202143,FL,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202052,FR,male,0,sex,162985,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202053,FR,male,209,sex,162985,209,0.13,0.13,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.288,28.799999999999997
202101,FR,male,135,sex,162985,344,0.08,0.21,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.255,25.5
202102,FR,male,420,sex,162985,764,0.26,0.47,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.321,32.1
202103,FR,male,1460,sex,162985,2224,0.9,1.36,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.437,43.7
202104,FR,male,1267,sex,162985,3491,0.78,2.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.414,41.4
202105,FR,male,1981,sex,162985,5472,1.22,3.36,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.433,43.3
202106,FR,male,2357,sex,162985,7829,1.45,4.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.457,45.7
202107,FR,male,2828,sex,162985,10657,1.74,6.54,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.472,47.199999999999996
202108,FR,male,2934,sex,162985,13591,1.8,8.34,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.496,49.6
202109,FR,male,3233,sex,162985,16824,1.98,10.32,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.454,45.4
202110,FR,male,1667,sex,162985,18491,1.02,11.35,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.478,47.8
202111,FR,male,1355,sex,162985,19846,0.83,12.18,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.495,49.5
202112,FR,male,3301,sex,162985,23147,2.03,14.2,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.493,49.3
202113,FR,male,3832,sex,162985,26979,2.35,16.55,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.491,49.1
202114,FR,male,4006,sex,162985,30985,2.46,19.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.484,48.4
202115,FR,male,3962,sex,162985,34947,2.43,21.44,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.465,46.5
202116,FR,male,3079,sex,162985,38026,1.89,23.33,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.443,44.3
202117,FR,male,3441,sex,162985,41467,2.11,25.44,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.419,41.9
202118,FR,male,7304,sex,162985,48771,4.48,29.92,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.49,49
202119,FR,male,7949,sex,162985,56720,4.88,34.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.51,51
202120,FR,male,7832,sex,162985,64552,4.81,39.61,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.489,48.9
202121,FR,male,7664,sex,162985,72216,4.7,44.31,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.49,49
202122,FR,male,8257,sex,162985,80473,5.07,49.37,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.482,48.199999999999996
202123,FR,male,11780,sex,162985,92253,7.23,56.6,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.511,51.1
202124,FR,male,13210,sex,162985,105463,8.11,64.71,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.528,52.800000000000004
202125,FR,male,8334,sex,162985,113797,5.11,69.82,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.532,53.2
202126,FR,male,5723,sex,162985,119520,3.51,73.33,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.509,50.9
202127,FR,male,7286,sex,162985,126806,4.47,77.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.507,50.7
202128,FR,male,8220,sex,162985,135026,5.04,82.85,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.526,52.6
202129,FR,male,7735,sex,162985,142761,4.75,87.59,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.542,54.2
202130,FR,male,4077,sex,162985,146838,2.5,90.09,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.531,53.1
202131,FR,male,2298,sex,162985,149136,1.41,91.5,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.51,51
202132,FR,male,2360,sex,162985,151496,1.45,92.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.519,51.9
202133,FR,male,3054,sex,162985,154550,1.87,94.82,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.526,52.6
202134,FR,male,3651,sex,162985,158201,2.24,97.06,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.516,51.6
202135,FR,male,3431,sex,162985,161632,2.11,99.17,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.514,51.4
202136,FR,male,4281,sex,162985,165913,2.63,101.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.534,53.400000000000006
202137,FR,male,4720,sex,162985,170633,2.9,104.69,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.526,52.6
202138,FR,male,3942,sex,162985,174575,2.42,107.11,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.521,52.1
202139,FR,male,3240,sex,162985,177815,1.99,109.1,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.517,51.7
202140,FR,male,3503,sex,162985,181318,2.15,111.25,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.536,53.6
202141,FR,male,3489,sex,162985,184807,2.14,113.39,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.538,53.800000000000004
202142,FR,male,2168,sex,162985,186975,1.33,114.72,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.534,53.400000000000006
202143,FR,male,1449,sex,162985,188424,0.89,115.61,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.538,53.800000000000004
202052,FR,female,0,sex,162511,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202053,FR,female,517,sex,162511,517,0.32,0.32,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.712,71.2
202101,FR,female,395,sex,162511,912,0.24,0.56,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.745,74.5
202102,FR,female,887,sex,162511,1799,0.55,1.11,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.679,67.9
202103,FR,female,1883,sex,162511,3682,1.16,2.27,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.563,56.3
202104,FR,female,1797,sex,162511,5479,1.11,3.37,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.586,58.599999999999994
202105,FR,female,2592,sex,162511,8071,1.59,4.97,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.567,56.699999999999996
202106,FR,female,2796,sex,162511,10867,1.72,6.69,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.543,54.300000000000004
202107,FR,female,3162,sex,162511,14029,1.95,8.63,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.528,52.800000000000004
202108,FR,female,2977,sex,162511,17006,1.83,10.46,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.504,50.4
202109,FR,female,3881,sex,162511,20887,2.39,12.85,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.546,54.6
202110,FR,female,1824,sex,162511,22711,1.12,13.98,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.522,52.2
202111,FR,female,1381,sex,162511,24092,0.85,14.82,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.505,50.5
202112,FR,female,3388,sex,162511,27480,2.08,16.91,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.506,50.6
202113,FR,female,3972,sex,162511,31452,2.44,19.35,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.509,50.9
202114,FR,female,4279,sex,162511,35731,2.63,21.99,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.516,51.6
202115,FR,female,4557,sex,162511,40288,2.8,24.79,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.535,53.5
202116,FR,female,3879,sex,162511,44167,2.39,27.18,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.557,55.7
202117,FR,female,4778,sex,162511,48945,2.94,30.12,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.581,58.099999999999994
202118,FR,female,7614,sex,162511,56559,4.69,34.8,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.51,51
202119,FR,female,7650,sex,162511,64209,4.71,39.51,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.49,49
202120,FR,female,8172,sex,162511,72381,5.03,44.54,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.511,51.1
202121,FR,female,7966,sex,162511,80347,4.9,49.44,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.51,51
202122,FR,female,8876,sex,162511,89223,5.46,54.9,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.518,51.800000000000004
202123,FR,female,11290,sex,162511,100513,6.95,61.85,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.489,48.9
202124,FR,female,11803,sex,162511,112316,7.26,69.11,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.472,47.199999999999996
202125,FR,female,7338,sex,162511,119654,4.52,73.63,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.468,46.800000000000004
202126,FR,female,5518,sex,162511,125172,3.4,77.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.491,49.1
202127,FR,female,7071,sex,162511,132243,4.35,81.37,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.493,49.3
202128,FR,female,7400,sex,162511,139643,4.55,85.93,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.474,47.4
202129,FR,female,6528,sex,162511,146171,4.02,89.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.458,45.800000000000004
202130,FR,female,3595,sex,162511,149766,2.21,92.16,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.469,46.9
202131,FR,female,2210,sex,162511,151976,1.36,93.52,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.49,49
202132,FR,female,2188,sex,162511,154164,1.35,94.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.481,48.1
202133,FR,female,2756,sex,162511,156920,1.7,96.56,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.474,47.4
202134,FR,female,3427,sex,162511,160347,2.11,98.67,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.484,48.4
202135,FR,female,3244,sex,162511,163591,2,100.66,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.486,48.6
202136,FR,female,3735,sex,162511,167326,2.3,102.96,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.466,46.6
202137,FR,female,4250,sex,162511,171576,2.62,105.58,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.474,47.4
202138,FR,female,3622,sex,162511,175198,2.23,107.81,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.479,47.9
202139,FR,female,3026,sex,162511,178224,1.86,109.67,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.483,48.3
202140,FR,female,3031,sex,162511,181255,1.87,111.53,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.464,46.400000000000006
202141,FR,female,3001,sex,162511,184256,1.85,113.38,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.462,46.2
202142,FR,female,1890,sex,162511,186146,1.16,114.54,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.466,46.6
202143,FR,female,1244,sex,162511,187390,0.77,115.31,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.462,46.2
202052,FR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202053,FR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202101,FR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202102,FR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202103,FR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202104,FR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202105,FR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202106,FR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202107,FR,unknown,1,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202108,FR,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202109,FR,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202110,FR,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202111,FR,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202112,FR,unknown,1,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202113,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202114,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202115,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202116,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202117,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202118,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202119,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202120,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202121,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202122,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202123,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202124,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202125,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202126,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202127,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202128,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202129,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202130,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202131,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202132,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202133,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202134,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202135,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202136,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202137,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202138,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202139,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202140,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202141,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202142,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202143,FR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0,0
202052,GE,male,0,sex,245320,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,NA,NA
202053,GE,male,26,sex,245320,26,0.01,0.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.456,45.6
202101,GE,male,1243,sex,245320,1269,0.51,0.52,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.484,48.4
202102,GE,male,1994,sex,245320,3263,0.81,1.33,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.441,44.1
202103,GE,male,2048,sex,245320,5311,0.83,2.16,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.434,43.4
202104,GE,male,2717,sex,245320,8028,1.11,3.27,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.468,46.800000000000004
202105,GE,male,2590,sex,245320,10618,1.06,4.33,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.473,47.3
202106,GE,male,3513,sex,245320,14131,1.43,5.76,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.416,41.6
202107,GE,male,3605,sex,245320,17736,1.47,7.23,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.418,41.8
202108,GE,male,4377,sex,245320,22113,1.78,9.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.428,42.8
202109,GE,male,4869,sex,245320,26982,1.98,11,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.457,45.7
202110,GE,male,4058,sex,245320,31040,1.65,12.65,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.422,42.199999999999996
202111,GE,male,4966,sex,245320,36006,2.02,14.68,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.445,44.5
202112,GE,male,5536,sex,245320,41542,2.26,16.93,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.4,40
202113,GE,male,5851,sex,245320,47393,2.39,19.32,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed,0.435,43.5
