date,geoRegion,location,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202114,ZH,vaccination_centre,14971,location,1553423,42423,NA,0.403,40.300000000000004,15.5,0.96,2.73,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202115,ZH,vaccination_centre,26126,location,1553423,68549,NA,0.424,42.4,20.4,1.68,4.41,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202116,ZH,vaccination_centre,34072,location,1553423,102621,NA,0.519,51.9,25.6,2.19,6.61,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202117,ZH,vaccination_centre,33986,location,1553423,136607,NA,0.516,51.6,29.299999999999997,2.19,8.79,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202118,ZH,vaccination_centre,50543,location,1553423,187150,NA,0.575,57.49999999999999,33.7,3.25,12.05,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202119,ZH,vaccination_centre,53859,location,1553423,241009,NA,0.599,59.9,37.4,3.47,15.51,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202120,ZH,vaccination_centre,69877,location,1553423,310886,NA,0.607,60.699999999999996,40.9,4.5,20.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202121,ZH,vaccination_centre,69102,location,1553423,379988,NA,0.667,66.7,44,4.45,24.46,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202122,ZH,vaccination_centre,96908,location,1553423,476896,NA,0.738,73.8,47.9,6.24,30.7,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202123,ZH,vaccination_centre,100249,location,1553423,577145,NA,0.726,72.6,51,6.45,37.15,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202124,ZH,vaccination_centre,98091,location,1553423,675236,NA,0.78,78,53.7,6.31,43.47,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202125,ZH,vaccination_centre,96850,location,1553423,772086,NA,0.825,82.5,56.10000000000001,6.23,49.7,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202126,ZH,vaccination_centre,75598,location,1553423,847684,NA,0.816,81.6,57.699999999999996,4.87,54.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202127,ZH,vaccination_centre,75683,location,1553423,923367,NA,0.822,82.19999999999999,59.199999999999996,4.87,59.44,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202128,ZH,vaccination_centre,70569,location,1553423,993936,NA,0.852,85.2,60.5,4.54,63.98,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202129,ZH,vaccination_centre,62133,location,1553423,1056069,NA,0.885,88.5,61.6,4,67.98,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202130,ZH,vaccination_centre,30029,location,1553423,1086098,NA,0.845,84.5,62.1,1.93,69.92,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202131,ZH,vaccination_centre,17052,location,1553423,1103150,NA,0.808,80.80000000000001,62.3,1.1,71.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202132,ZH,vaccination_centre,15801,location,1553423,1118951,NA,0.789,78.9,62.5,1.02,72.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202133,ZH,vaccination_centre,16664,location,1553423,1135615,NA,0.785,78.5,62.7,1.07,73.1,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202134,ZH,vaccination_centre,20661,location,1553423,1156276,NA,0.818,81.8,63,1.33,74.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202135,ZH,vaccination_centre,18082,location,1553423,1174358,NA,0.777,77.7,63.1,1.16,75.6,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202136,ZH,vaccination_centre,24002,location,1553423,1198360,NA,0.8,80,63.4,1.55,77.14,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202137,ZH,vaccination_centre,27246,location,1553423,1225606,NA,0.813,81.3,63.7,1.75,78.9,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202138,ZH,vaccination_centre,23133,location,1553423,1248739,NA,0.78,78,63.9,1.49,80.39,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202139,ZH,vaccination_centre,17475,location,1553423,1266214,NA,0.709,70.89999999999999,64,1.12,81.51,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202140,ZH,vaccination_centre,21223,location,1553423,1287437,NA,0.78,78,64.2,1.37,82.88,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202141,ZH,vaccination_centre,21642,location,1553423,1309079,NA,0.793,79.3,64.4,1.39,84.27,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202142,ZH,vaccination_centre,16323,location,1553423,1325402,NA,0.759,75.9,64.5,1.05,85.32,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202143,ZH,vaccination_centre,11599,location,1553423,1337001,NA,0.733,73.3,64.60000000000001,0.75,86.07,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202052,ZH,nursing_home,1,location,1553423,1,NA,1,100,100,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,ZH,nursing_home,1,location,1553423,2,NA,0.167,16.7,28.599999999999998,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,ZH,nursing_home,1,location,1553423,3,NA,0.001,0.1,0.2,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,ZH,nursing_home,95,location,1553423,98,NA,0.025,2.5,1.7000000000000002,0.01,0.01,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,ZH,nursing_home,4197,location,1553423,4295,NA,0.206,20.599999999999998,16.400000000000002,0.27,0.28,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,ZH,nursing_home,5755,location,1553423,10050,NA,0.349,34.9,23.5,0.37,0.65,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,ZH,nursing_home,2613,location,1553423,12663,NA,0.201,20.1,22.7,0.17,0.82,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202106,ZH,nursing_home,16094,location,1553423,28757,NA,0.563,56.3,34.1,1.04,1.85,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202107,ZH,nursing_home,3134,location,1553423,31891,NA,0.178,17.8,31.3,0.2,2.05,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202108,ZH,nursing_home,4838,location,1553423,36729,NA,0.253,25.3,30.3,0.31,2.36,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202109,ZH,nursing_home,9732,location,1553423,46461,NA,0.446,44.6,32.5,0.63,2.99,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202110,ZH,nursing_home,3436,location,1553423,49897,NA,0.143,14.299999999999999,29.9,0.22,3.21,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202111,ZH,nursing_home,17465,location,1553423,67362,NA,0.572,57.199999999999996,34.1,1.12,4.34,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202112,ZH,nursing_home,4336,location,1553423,71698,NA,0.227,22.7,33.1,0.28,4.62,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202113,ZH,nursing_home,1323,location,1553423,73021,NA,0.066,6.6000000000000005,30.9,0.09,4.7,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202114,ZH,nursing_home,752,location,1553423,73773,NA,0.02,2,27,0.05,4.75,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202115,ZH,nursing_home,2731,location,1553423,76504,NA,0.044,4.3999999999999995,22.8,0.18,4.92,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202116,ZH,nursing_home,1446,location,1553423,77950,NA,0.022,2.1999999999999997,19.400000000000002,0.09,5.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202117,ZH,nursing_home,612,location,1553423,78562,NA,0.009,0.8999999999999999,16.8,0.04,5.06,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202118,ZH,nursing_home,1477,location,1553423,80039,NA,0.017,1.7000000000000002,14.399999999999999,0.1,5.15,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202119,ZH,nursing_home,381,location,1553423,80420,NA,0.004,0.4,12.5,0.02,5.18,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202120,ZH,nursing_home,1175,location,1553423,81595,NA,0.01,1,10.7,0.08,5.25,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202121,ZH,nursing_home,685,location,1553423,82280,NA,0.007,0.7000000000000001,9.5,0.04,5.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202122,ZH,nursing_home,1653,location,1553423,83933,NA,0.013,1.3,8.4,0.11,5.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202123,ZH,nursing_home,360,location,1553423,84293,NA,0.003,0.3,7.3999999999999995,0.02,5.43,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202124,ZH,nursing_home,761,location,1553423,85054,NA,0.006,0.6,6.800000000000001,0.05,5.48,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202125,ZH,nursing_home,363,location,1553423,85417,NA,0.003,0.3,6.2,0.02,5.5,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202126,ZH,nursing_home,590,location,1553423,86007,NA,0.006,0.6,5.8999999999999995,0.04,5.54,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202127,ZH,nursing_home,213,location,1553423,86220,NA,0.002,0.2,5.5,0.01,5.55,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202128,ZH,nursing_home,93,location,1553423,86313,NA,0.001,0.1,5.3,0.01,5.56,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202129,ZH,nursing_home,148,location,1553423,86461,NA,0.002,0.2,5,0.01,5.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202130,ZH,nursing_home,101,location,1553423,86562,NA,0.003,0.3,4.9,0.01,5.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202131,ZH,nursing_home,18,location,1553423,86580,NA,0.001,0.1,4.9,0,5.57,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202132,ZH,nursing_home,99,location,1553423,86679,NA,0.005,0.5,4.8,0.01,5.58,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202133,ZH,nursing_home,86,location,1553423,86765,NA,0.004,0.4,4.8,0.01,5.59,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202134,ZH,nursing_home,116,location,1553423,86881,NA,0.005,0.5,4.7,0.01,5.59,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202135,ZH,nursing_home,85,location,1553423,86966,NA,0.004,0.4,4.7,0.01,5.6,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202136,ZH,nursing_home,87,location,1553423,87053,NA,0.003,0.3,4.6,0.01,5.6,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202137,ZH,nursing_home,162,location,1553423,87215,NA,0.005,0.5,4.5,0.01,5.61,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202138,ZH,nursing_home,168,location,1553423,87383,NA,0.006,0.6,4.5,0.01,5.63,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202139,ZH,nursing_home,113,location,1553423,87496,NA,0.005,0.5,4.3999999999999995,0.01,5.63,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202140,ZH,nursing_home,94,location,1553423,87590,NA,0.003,0.3,4.3999999999999995,0.01,5.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202141,ZH,nursing_home,57,location,1553423,87647,NA,0.002,0.2,4.3,0,5.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202142,ZH,nursing_home,130,location,1553423,87777,NA,0.006,0.6,4.3,0.01,5.65,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202143,ZH,nursing_home,106,location,1553423,87883,NA,0.007,0.7000000000000001,4.2,0.01,5.66,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202052,ZH,medical_practice,0,location,1553423,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,ZH,medical_practice,1,location,1553423,1,NA,0.167,16.7,14.299999999999999,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,ZH,medical_practice,2,location,1553423,3,NA,0.001,0.1,0.2,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,ZH,medical_practice,16,location,1553423,19,NA,0.004,0.4,0.3,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,ZH,medical_practice,7979,location,1553423,7998,NA,0.391,39.1,30.5,0.51,0.51,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,ZH,medical_practice,8124,location,1553423,16122,NA,0.492,49.2,37.7,0.52,1.04,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,ZH,medical_practice,8496,location,1553423,24618,NA,0.652,65.2,44.2,0.55,1.58,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202106,ZH,medical_practice,5145,location,1553423,29763,NA,0.18,18,35.3,0.33,1.92,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202107,ZH,medical_practice,9416,location,1553423,39179,NA,0.534,53.400000000000006,38.4,0.61,2.52,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202108,ZH,medical_practice,11621,location,1553423,50800,NA,0.607,60.699999999999996,42,0.75,3.27,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202109,ZH,medical_practice,9554,location,1553423,60354,NA,0.438,43.8,42.199999999999996,0.62,3.89,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202110,ZH,medical_practice,8715,location,1553423,69069,NA,0.363,36.3,41.4,0.56,4.45,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202111,ZH,medical_practice,4515,location,1553423,73584,NA,0.148,14.799999999999999,37.3,0.29,4.74,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202112,ZH,medical_practice,7644,location,1553423,81228,NA,0.4,40,37.5,0.49,5.23,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202113,ZH,medical_practice,14364,location,1553423,95592,NA,0.72,72,40.400000000000006,0.92,6.15,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202114,ZH,medical_practice,12803,location,1553423,108395,NA,0.345,34.5,39.6,0.82,6.98,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202115,ZH,medical_practice,25740,location,1553423,134135,NA,0.417,41.699999999999996,40,1.66,8.63,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202116,ZH,medical_practice,26007,location,1553423,160142,NA,0.397,39.7,39.900000000000006,1.67,10.31,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202117,ZH,medical_practice,29053,location,1553423,189195,NA,0.441,44.1,40.5,1.87,12.18,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202118,ZH,medical_practice,27081,location,1553423,216276,NA,0.308,30.8,39,1.74,13.92,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202119,ZH,medical_practice,26019,location,1553423,242295,NA,0.29,28.999999999999996,37.6,1.67,15.6,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202120,ZH,medical_practice,32626,location,1553423,274921,NA,0.283,28.299999999999997,36.199999999999996,2.1,17.7,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202121,ZH,medical_practice,21528,location,1553423,296449,NA,0.208,20.8,34.300000000000004,1.39,19.08,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202122,ZH,medical_practice,20677,location,1553423,317126,NA,0.157,15.7,31.900000000000002,1.33,20.41,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202123,ZH,medical_practice,19708,location,1553423,336834,NA,0.143,14.299999999999999,29.7,1.27,21.68,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202124,ZH,medical_practice,13576,location,1553423,350410,NA,0.108,10.8,27.800000000000004,0.87,22.56,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202125,ZH,medical_practice,6305,location,1553423,356715,NA,0.054,5.4,25.900000000000002,0.41,22.96,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202126,ZH,medical_practice,5285,location,1553423,362000,NA,0.057,5.7,24.7,0.34,23.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202127,ZH,medical_practice,7139,location,1553423,369139,NA,0.078,7.8,23.7,0.46,23.76,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202128,ZH,medical_practice,4985,location,1553423,374124,NA,0.06,6,22.8,0.32,24.08,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202129,ZH,medical_practice,1911,location,1553423,376035,NA,0.027,2.7,21.9,0.12,24.21,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202130,ZH,medical_practice,1076,location,1553423,377111,NA,0.03,3,21.6,0.07,24.28,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202131,ZH,medical_practice,400,location,1553423,377511,NA,0.019,1.9,21.3,0.03,24.3,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202132,ZH,medical_practice,505,location,1553423,378016,NA,0.025,2.5,21.099999999999998,0.03,24.33,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202133,ZH,medical_practice,525,location,1553423,378541,NA,0.025,2.5,20.9,0.03,24.37,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202134,ZH,medical_practice,468,location,1553423,379009,NA,0.019,1.9,20.599999999999998,0.03,24.4,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202135,ZH,medical_practice,398,location,1553423,379407,NA,0.017,1.7000000000000002,20.4,0.03,24.42,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202136,ZH,medical_practice,604,location,1553423,380011,NA,0.02,2,20.1,0.04,24.46,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202137,ZH,medical_practice,601,location,1553423,380612,NA,0.018,1.7999999999999998,19.8,0.04,24.5,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202138,ZH,medical_practice,685,location,1553423,381297,NA,0.023,2.3,19.5,0.04,24.55,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202139,ZH,medical_practice,716,location,1553423,382013,NA,0.029,2.9000000000000004,19.3,0.05,24.59,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202140,ZH,medical_practice,728,location,1553423,382741,NA,0.027,2.7,19.1,0.05,24.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202141,ZH,medical_practice,670,location,1553423,383411,NA,0.025,2.5,18.9,0.04,24.68,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202142,ZH,medical_practice,577,location,1553423,383988,NA,0.027,2.7,18.7,0.04,24.72,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202143,ZH,medical_practice,548,location,1553423,384536,NA,0.035,3.5000000000000004,18.6,0.04,24.75,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202052,ZH,pharmacy,0,location,1553423,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202053,ZH,pharmacy,0,location,1553423,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202101,ZH,pharmacy,0,location,1553423,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202102,ZH,pharmacy,0,location,1553423,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202103,ZH,pharmacy,1,location,1553423,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202104,ZH,pharmacy,0,location,1553423,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202105,ZH,pharmacy,1,location,1553423,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202106,ZH,pharmacy,2,location,1553423,4,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202107,ZH,pharmacy,5,location,1553423,9,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202108,ZH,pharmacy,0,location,1553423,9,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202109,ZH,pharmacy,0,location,1553423,9,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202110,ZH,pharmacy,1,location,1553423,10,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202111,ZH,pharmacy,6,location,1553423,16,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202112,ZH,pharmacy,4,location,1553423,20,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202113,ZH,pharmacy,0,location,1553423,20,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202114,ZH,pharmacy,7,location,1553423,27,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202115,ZH,pharmacy,223,location,1553423,250,NA,0.004,0.4,0.1,0.01,0.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202116,ZH,pharmacy,137,location,1553423,387,NA,0.002,0.2,0.1,0.01,0.02,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202117,ZH,pharmacy,152,location,1553423,539,NA,0.002,0.2,0.1,0.01,0.03,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202118,ZH,pharmacy,2101,location,1553423,2640,NA,0.024,2.4,0.5,0.14,0.17,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202119,ZH,pharmacy,7176,location,1553423,9816,NA,0.08,8,1.5,0.46,0.63,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202120,ZH,pharmacy,9195,location,1553423,19011,NA,0.08,8,2.5,0.59,1.22,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202121,ZH,pharmacy,9814,location,1553423,28825,NA,0.095,9.5,3.3000000000000003,0.63,1.86,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202122,ZH,pharmacy,9351,location,1553423,38176,NA,0.071,7.1,3.8,0.6,2.46,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202123,ZH,pharmacy,12997,location,1553423,51173,NA,0.094,9.4,4.5,0.84,3.29,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202124,ZH,pharmacy,13040,location,1553423,64213,NA,0.104,10.4,5.1,0.84,4.13,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202125,ZH,pharmacy,12720,location,1553423,76933,NA,0.108,10.8,5.6000000000000005,0.82,4.95,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202126,ZH,pharmacy,10693,location,1553423,87626,NA,0.115,11.5,6,0.69,5.64,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
202127,ZH,pharmacy,8952,location,1553423,96578,NA,0.097,9.700000000000001,6.2,0.58,6.22,COVID19VaccDosesAdministered,2021-11-03_08-07-17,detailed
