nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_28d,timeframe_14d
all,GE,202038,9061,478,8583,77954,5.3,-0.10000000000000053,4.5,1,100,506343,1789.5,15395.49,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,1321,260.89,17.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202038,258,4,254,2829,1.6,0.8,1.6,1,100,40851,631.56,6925.17,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,1,2.44,0.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202038,1365,19,1346,16825,1.4,-0.8000000000000003,1.6,1,100,200096,682.17,8408.46,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,-396,-197.91,-22.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,JU,202038,512,12,500,6697,2.3,0.19999999999999973,1.6,1,100,73709,694.62,9085.73,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,-8,-10.86,-1.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,LU,202038,2985,61,2924,32977,2,0.8999999999999999,1.5,1,100,416347,716.95,7920.56,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,-367,-88.15,-10.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NE,202038,1461,50,1411,17343,3.4,-0.8999999999999999,1.8,1,100,175894,830.61,9859.92,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,-284,-161.46,-16.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NW,202038,246,1,245,2956,0.4,-0.29999999999999993,0.6,1,100,43520,565.26,6792.28,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,-56,-128.67,-18.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,OW,202038,202,5,197,2624,2.5,1.8,1.4,1,100,38108,530.07,6885.69,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,-98,-257.17,-32.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SG,202038,3808,132,3676,43730,3.5,1.2999999999999998,1.8,1,100,514504,740.13,8499.45,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,-806,-156.66,-17.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SH,202038,594,8,586,6921,1.3,-0.09999999999999987,1.9,1,100,83107,714.74,8327.82,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,-38,-45.73,-6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SO,202038,2012,56,1956,24112,2.8,1.5999999999999999,1.8,1,100,277462,725.14,8690.2,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,-280,-100.92,-12.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SZ,202038,1099,16,1083,14039,1.5,-0.6000000000000001,2,1,100,162157,677.74,8657.66,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,-301,-185.62,-21.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202038,2135,51,2084,22359,2.4,0.10000000000000009,1.5,1,100,282909,754.66,7903.25,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,-70,-24.74,-3.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202038,3178,37,3141,27817,1.2,-0.30000000000000004,1.4,1,100,350986,905.45,7925.39,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,538,153.28,20.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202038,178,1,177,2116,0.6,0,2.4,1,100,36819,483.45,5747.03,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,20,54.32,12.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202038,13994,991,13003,120882,7.1,-0.6000000000000005,4,1,100,814762,1717.56,14836.48,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,-443,-54.37,-3.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202038,2641,99,2542,29042,3.7,1.6,2.4,1,100,348503,757.81,8333.36,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,-454,-130.27,-14.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202038,1064,13,1051,12378,1.2,-1.2,1.9,1,100,128794,826.13,9610.7,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,-89,-69.1,-7.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202038,15356,468,14888,195263,3,0.10000000000000009,2.3,1,100,1553423,988.53,12569.85,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-38,-3337,-214.81,-17.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202039,4470,88,4382,66794,2,-0.7999999999999998,2.3,1,100,694072,644.03,9623.5,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-1004,-144.65,-18.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202039,64,5,59,1070,7.8,2.0999999999999996,1.3,1,100,16293,392.81,6567.24,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-41,-251.64,-39,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202039,353,7,346,4658,2,-0.5,1.5,1,100,55309,638.23,8421.78,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-42,-75.94,-10.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BE,202039,6474,259,6215,98167,4,0.5,1.7,1,100,1043132,620.63,9410.79,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-2589,-248.2,-28.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BL,202039,1836,19,1817,30589,1,0,1,1,100,290969,631,10512.8,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-366,-125.78,-16.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BS,202039,1655,20,1635,25704,1.2,-0.10000000000000009,1.5,1,100,196735,841.23,13065.29,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-90,-45.75,-5.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FL,202039,746,5,741,7611,0.7,0.19999999999999996,0.5,1,100,39055,1910.13,19487.9,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,144,368.71,23.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FR,202039,2596,118,2478,33184,4.5,-0.2999999999999998,3.9,1,100,325496,797.55,10194.9,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-875,-268.82,-25.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GE,202039,7294,375,6919,85248,5.1,-0.20000000000000018,4.5,1,100,506343,1440.53,16836.02,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-1767,-348.97,-19.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202039,258,10,248,3087,3.9,2.3,1.8,1,100,40851,631.56,7556.73,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202039,1139,17,1122,17964,1.5,0.10000000000000009,1.6,1,100,200096,569.23,8977.69,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-226,-112.94,-16.6,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,JU,202039,439,17,422,7136,3.9,1.6,1.8,1,100,73709,595.59,9681.31,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-73,-99.03,-14.3,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,LU,202039,2530,39,2491,35507,1.5,-0.5,1.5,1,100,416347,607.67,8528.22,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-455,-109.28,-15.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NE,202039,1113,69,1044,18456,6.2,2.8000000000000003,2.1,1,100,175894,632.77,10492.68,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-348,-197.84,-23.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NW,202039,225,4,221,3181,1.8,1.4,0.7,1,100,43520,517,7309.28,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-21,-48.26,-8.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,OW,202039,218,7,211,2842,3.2,0.7000000000000002,1.5,1,100,38108,572.06,7457.75,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,16,41.99,7.9,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SG,202039,3463,93,3370,47193,2.7,-0.7999999999999998,1.9,1,100,514504,673.08,9172.52,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-345,-67.05,-9.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SH,202039,517,9,508,7438,1.7,0.3999999999999999,1.9,1,100,83107,622.09,8949.91,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-77,-92.65,-13,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SO,202039,1683,50,1633,25795,3,0.20000000000000018,1.8,1,100,277462,606.57,9296.77,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-329,-118.57,-16.4,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SZ,202039,1006,23,983,15045,2.3,0.7999999999999998,2,1,100,162157,620.39,9278.05,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-93,-57.35,-8.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202039,1739,25,1714,24098,1.4,-1,1.5,1,100,282909,614.69,8517.93,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-396,-139.97,-18.5,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202039,2484,22,2462,30301,0.9,-0.29999999999999993,1.4,1,100,350986,707.72,8633.11,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-694,-197.73,-21.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202039,135,2,133,2251,1.5,0.9,2.3,1,100,36819,366.66,6113.69,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-43,-116.79,-24.2,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202039,9546,708,8838,130428,7.4,0.3000000000000007,4.3,1,100,814762,1171.63,16008.11,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-4448,-545.93,-31.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202039,2171,87,2084,31213,4,0.2999999999999998,2.5,1,100,348503,622.95,8956.31,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-470,-134.86,-17.8,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202039,882,15,867,13260,1.7,0.5,1.9,1,100,128794,684.81,10295.51,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-182,-141.32,-17.1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202039,13709,419,13290,208972,3.1,0.10000000000000009,2.3,1,100,1553423,882.5,13452.36,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-39,-1647,-106.03,-10.7,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202040,3787,109,3678,70581,2.9,0.8999999999999999,2.3,1,100,694072,545.62,10169.12,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,-683,-98.41,-15.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AI,202040,97,4,93,1167,4.1,-3.7,1.5,1,100,16293,595.35,7162.59,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,33,202.54,51.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AR,202040,408,31,377,5066,7.6,5.6,2,1,100,55309,737.67,9159.45,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,55,99.44,15.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BE,202040,6490,346,6144,104657,5.3,1.2999999999999998,1.9,1,100,1043132,622.16,10032.96,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,16,1.53,0.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BL,202040,1493,35,1458,32082,2.3,1.2999999999999998,1.1,1,100,290969,513.11,11025.92,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,-343,-117.89,-18.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BS,202040,1502,45,1457,27206,3,1.8,1.6,1,100,196735,763.46,13828.75,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,-153,-77.77,-9.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FL,202040,474,10,464,8085,2.1,1.4000000000000001,0.6,1,100,39055,1213.67,20701.57,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,-272,-696.46,-36.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FR,202040,2397,152,2245,35581,6.3,1.7999999999999998,4.1,1,100,325496,736.41,10931.32,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,-199,-61.14,-7.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GE,202040,7170,506,6664,92418,7.1,2,4.7,1,100,506343,1416.04,18252.05,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,-124,-24.49,-1.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GL,202040,192,10,182,3279,5.2,1.3000000000000003,2,1,100,40851,470,8026.73,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,-66,-161.56,-25.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GR,202040,1329,56,1273,19293,4.2,2.7,1.8,1,100,200096,664.18,9641.87,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,190,94.95,16.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,JU,202040,442,28,414,7578,6.3,2.4,2,1,100,73709,599.66,10280.97,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,3,4.07,0.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,LU,202040,2155,62,2093,37662,2.9,1.4,1.6,1,100,416347,517.6,9045.82,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,-375,-90.07,-14.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NE,202040,1274,81,1193,19730,6.4,0.20000000000000018,2.4,1,100,175894,724.3,11216.98,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,161,91.53,14.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NW,202040,195,17,178,3376,8.7,6.8999999999999995,1.2,1,100,43520,448.07,7757.35,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,-30,-68.93,-13.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,OW,202040,168,6,162,3010,3.6,0.3999999999999999,1.6,1,100,38108,440.85,7898.6,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,-50,-131.21,-22.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SG,202040,3152,159,2993,50345,5,2.3,2.1,1,100,514504,612.63,9785.15,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,-311,-60.45,-9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SH,202040,516,20,496,7954,3.9,2.2,2,1,100,83107,620.89,9570.79,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,-1,-1.2,-0.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SO,202040,1533,58,1475,27328,3.8,0.7999999999999998,2,1,100,277462,552.51,9849.28,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,-150,-54.06,-8.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SZ,202040,1118,84,1034,16163,7.5,5.2,2.4,1,100,162157,689.46,9967.5,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,112,69.07,11.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TG,202040,2021,59,1962,26119,2.9,1.5,1.6,1,100,282909,714.36,9232.3,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,282,99.67,16.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TI,202040,2512,53,2459,32813,2.1,1.2000000000000002,1.4,1,100,350986,715.7,9348.81,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,28,7.98,1.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,UR,202040,192,15,177,2443,7.8,6.3,2.7,1,100,36819,521.47,6635.16,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,57,154.81,42.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VD,202040,8643,673,7970,139071,7.8,0.39999999999999947,4.5,1,100,814762,1060.8,17068.91,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,-903,-110.83,-9.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VS,202040,2345,140,2205,33558,6,2,2.8,1,100,348503,672.88,9629.19,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,174,49.93,8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZG,202040,1145,53,1092,14405,4.6,2.8999999999999995,2.1,1,100,128794,889.02,11184.53,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,263,204.21,29.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZH,202040,15487,817,14670,224459,5.3,2.1999999999999997,2.5,1,100,1553423,996.96,14449.32,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-40,1778,114.46,13,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AG,202041,4956,349,4607,75537,7,4.1,2.7,1,100,694072,714.05,10883.16,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,1169,168.43,30.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AI,202041,160,32,128,1327,20,15.9,3.8,1,100,16293,982.02,8144.6,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,63,386.67,64.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AR,202041,412,43,369,5478,10.4,2.8000000000000007,2.6,1,100,55309,744.91,9904.36,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,4,7.24,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BE,202041,9155,739,8416,113812,8.1,2.8,2.4,1,100,1043132,877.65,10910.6,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,2665,255.49,41.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BL,202041,1939,109,1830,34021,5.6,3.3,1.4,1,100,290969,666.39,11692.31,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,446,153.28,29.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BS,202041,1986,115,1871,29192,5.8,2.8,1.9,1,100,196735,1009.48,14838.23,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,484,246.02,32.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FL,202041,601,22,579,8686,3.7,1.6,0.8,1,100,39055,1538.86,22240.43,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,127,325.19,26.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FR,202041,3202,460,2742,38783,14.4,8.100000000000001,5,1,100,325496,983.73,11915.05,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,805,247.32,33.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GE,202041,9402,1113,8289,101820,11.8,4.700000000000001,5.4,1,100,506343,1856.84,20108.9,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,2232,440.8,31.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GL,202041,217,20,197,3496,9.2,3.999999999999999,2.5,1,100,40851,531.2,8557.93,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,25,61.2,13,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GR,202041,1772,156,1616,21065,8.8,4.6000000000000005,2.4,1,100,200096,885.57,10527.45,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,443,221.39,33.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,JU,202041,697,156,541,8275,22.4,16.099999999999998,3.7,1,100,73709,945.61,11226.58,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,255,345.95,57.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,LU,202041,3211,253,2958,40873,7.9,5,2.1,1,100,416347,771.23,9817.05,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,1056,253.63,49,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NE,202041,1797,299,1498,21527,16.6,10.200000000000001,3.6,1,100,175894,1021.64,12238.62,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,523,297.34,41.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NW,202041,350,44,306,3726,12.6,3.9000000000000004,2.2,1,100,43520,804.23,8561.58,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,155,356.16,79.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,OW,202041,249,43,206,3259,17.3,13.700000000000001,2.8,1,100,38108,653.41,8552.01,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,81,212.56,48.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SG,202041,4025,442,3583,54370,11,6,2.7,1,100,514504,782.31,10567.46,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,873,169.68,27.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SH,202041,678,35,643,8632,5.2,1.3000000000000003,2.3,1,100,83107,815.82,10386.61,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,162,194.93,31.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SO,202041,1871,125,1746,29199,6.7,2.9000000000000004,2.3,1,100,277462,674.33,10523.6,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,338,121.82,22,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SZ,202041,2070,352,1718,18233,17,9.5,4,1,100,162157,1276.54,11244.04,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,952,587.08,85.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TG,202041,2086,152,1934,28205,7.3,4.4,2,1,100,282909,737.34,9969.64,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,65,22.98,3.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TI,202041,3514,238,3276,36327,6.8,4.699999999999999,1.9,1,100,350986,1001.18,10349.99,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,1002,285.48,39.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,UR,202041,222,25,197,2665,11.3,3.500000000000001,3.5,1,100,36819,602.95,7238.11,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,30,81.48,15.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VD,202041,12006,1343,10663,151077,11.2,3.3999999999999995,5,1,100,814762,1473.56,18542.47,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,3363,412.76,38.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VS,202041,3534,585,2949,37092,16.6,10.600000000000001,4.1,1,100,348503,1014.05,10643.24,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,1189,341.17,50.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZG,202041,1579,184,1395,15984,11.7,7.1,3.1,1,100,128794,1225.99,12410.52,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,434,336.97,37.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZH,202041,18262,1527,16735,242721,8.4,3.1000000000000005,3,1,100,1553423,1175.6,15624.91,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-41,2775,178.64,17.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AG,202042,7203,840,6363,82740,11.7,4.699999999999999,3.4,1,100,694072,1037.79,11920.95,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-42,2247,323.74,45.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AI,202042,220,74,146,1547,33.6,13.600000000000001,8,1,100,16293,1350.27,9494.88,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-42,60,368.25,37.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AR,202042,587,105,482,6065,17.9,7.499999999999998,4.1,1,100,55309,1061.31,10965.67,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-42,175,316.4,42.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BE,202042,13667,1798,11869,127479,13.2,5.1,3.6,1,100,1043132,1310.19,12220.79,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-42,4512,432.54,49.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BL,202042,3354,318,3036,37375,9.5,3.9000000000000004,2.1,1,100,290969,1152.7,12845.01,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-42,1415,486.31,73,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BS,202042,2892,205,2687,32084,7.1,1.2999999999999998,2.4,1,100,196735,1470,16308.23,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-42,906,460.52,45.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FL,202042,588,77,511,9274,13.1,9.399999999999999,1.6,1,100,39055,1505.57,23746,COVID19Test,,2021-11-03_07-53-32,isoweek,2020-42,-13,-33.29,-2.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
